id	file	result	measured
p77	Modules/iVCA/assembled/iVCA_Assembled_Front_F.jpg	keep	n95=43 white=0.31 soft=0.047 strong=0.047
p77	Modules/iVCA/assembled/iVCA_Assembled_Main_B.jpg	keep	n95=48 white=0.15 soft=0.050 strong=0.052
p77	Modules/iVCA/assembled/iVCA_Assembled_Main_F.jpg	keep	n95=43 white=0.00 soft=0.052 strong=0.051
p770	modules/Boost/docs/images/00-boost-front.jpg	keep	n95=75 white=0.00 soft=0.208 strong=0.089
p770	modules/Boost/docs/images/01-boost-back.jpg	keep	n95=79 white=0.00 soft=0.118 strong=0.082
p770	modules/Boost/docs/images/tutorial_01.jpg	keep	n95=32 white=0.00 soft=0.251 strong=0.056
p770	modules/Boost/docs/images/tutorial_02.jpg	keep	n95=93 white=0.00 soft=0.232 strong=0.101
p770	modules/Boost/docs/images/tutorial_03.jpg	keep	n95=91 white=0.00 soft=0.158 strong=0.082
p770	modules/Boost/docs/images/tutorial_04.jpg	keep	n95=84 white=0.00 soft=0.184 strong=0.072
p770	modules/Boost/docs/images/tutorial_05.jpg	keep	n95=96 white=0.00 soft=0.129 strong=0.053
p770	modules/Boost/docs/images/tutorial_06.jpg	keep	n95=119 white=0.00 soft=0.190 strong=0.056
p770	modules/Boost/docs/images/tutorial_07.jpg	keep	n95=124 white=0.00 soft=0.219 strong=0.070
p770	modules/Boost/docs/images/tutorial_08.jpg	keep	n95=105 white=0.00 soft=0.212 strong=0.067
p770	modules/Boost/docs/images/tutorial_09.jpg	keep	n95=118 white=0.00 soft=0.125 strong=0.050
p771	modules/Drift/docs/images/00-drift-front.jpg	keep	n95=292 white=0.04 soft=0.231 strong=0.140
p771	modules/Drift/docs/images/01-drift-back.jpg	keep	n95=241 white=0.00 soft=0.205 strong=0.097
p771	modules/Drift/docs/images/tutorial_01.jpg	keep	n95=73 white=0.00 soft=0.169 strong=0.095
p771	modules/Drift/docs/images/tutorial_02.jpg	keep	n95=72 white=0.00 soft=0.240 strong=0.097
p771	modules/Drift/docs/images/tutorial_03.jpg	keep	n95=44 white=0.00 soft=0.262 strong=0.063
p771	modules/Drift/docs/images/tutorial_04.jpg	keep	n95=54 white=0.00 soft=0.191 strong=0.065
p771	modules/Drift/docs/images/tutorial_05.jpg	drop	line art (JPEG) n95=29 white=0.00 soft=0.258 strong=0.078
p771	modules/Drift/docs/images/tutorial_06.jpg	keep	n95=63 white=0.00 soft=0.149 strong=0.072
p771	modules/Drift/docs/images/tutorial_07.jpg	keep	n95=38 white=0.00 soft=0.128 strong=0.032
p771	modules/Drift/docs/images/tutorial_08.jpg	keep	n95=56 white=0.00 soft=0.198 strong=0.069
p771	modules/Drift/docs/images/tutorial_09.jpg	drop	line art (JPEG) n95=29 white=0.00 soft=0.248 strong=0.051
p771	modules/Drift/docs/images/tutorial_10.jpg	keep	n95=76 white=0.00 soft=0.184 strong=0.088
p771	modules/Drift/docs/images/tutorial_11.jpg	keep	n95=46 white=0.00 soft=0.267 strong=0.053
p771	modules/Drift/docs/images/tutorial_12.jpg	keep	n95=122 white=0.02 soft=0.241 strong=0.079
p771	modules/Drift/docs/images/tutorial_13.jpg	keep	n95=91 white=0.00 soft=0.211 strong=0.065
p777	SUB MODULATOR (6HP)/submod1.jpg	keep	n95=52 white=0.03 soft=0.167 strong=0.041
p777	SUB MODULATOR (6HP)/submod2.jpg	keep	n95=49 white=0.03 soft=0.152 strong=0.043
p777	SUB MODULATOR (6HP)/submod3.jpg	keep	n95=80 white=0.04 soft=0.211 strong=0.061
p78	Modules/kNOT/assembled/kNOT_Assembled_Front_B.jpg	keep	n95=44 white=0.13 soft=0.033 strong=0.041
p78	Modules/kNOT/assembled/kNOT_Assembled_Front_F.jpg	keep	n95=31 white=0.05 soft=0.041 strong=0.037
p78	Modules/kNOT/assembled/kNOT_Assembled_Main_B.jpg	keep	n95=42 white=0.48 soft=0.043 strong=0.045
p79	Modules/PanVCA/assembled/PanVCA_Assembled_Main_B.jpg	keep	n95=59 white=0.25 soft=0.033 strong=0.056
p79	Modules/PanVCA/assembled/PanVCA_Assembled_Main_F.jpg	keep	n95=61 white=0.06 soft=0.037 strong=0.059
p80	Modules/Puff/assembled/Puff_Assembled_Main_B.jpg	keep	n95=68 white=0.00 soft=0.051 strong=0.106
p80	Modules/Puff/assembled/Puff_Assembled_Main_F.jpg	keep	n95=86 white=0.00 soft=0.060 strong=0.080
p81	Modules/Pulse/assembled/Pulse_Assembled_Front_B.jpg	keep	n95=80 white=0.01 soft=0.037 strong=0.056
p81	Modules/Pulse/assembled/Pulse_Assembled_Front_F.jpg	keep	n95=83 white=0.33 soft=0.045 strong=0.059
p81	Modules/Pulse/assembled/Pulse_Assembled_Main_B.jpg	keep	n95=64 white=0.01 soft=0.039 strong=0.050
p81	Modules/Pulse/assembled/Pulse_Assembled_Main_F.jpg	keep	n95=63 white=0.00 soft=0.036 strong=0.055
p82	Modules/R&F/assembled/RnF_Assembled_Front_B.jpg	keep	n95=48 white=0.25 soft=0.028 strong=0.042
p82	Modules/R&F/assembled/RnF_Assembled_Front_F.jpg	keep	n95=32 white=0.00 soft=0.040 strong=0.047
p82	Modules/R&F/assembled/RnF_Assembled_Main_B.jpg	keep	n95=65 white=0.28 soft=0.044 strong=0.048
p83	Modules/S&S/assembled/SnS_Assembled_Back_B.jpg	keep	n95=43 white=0.00 soft=0.059 strong=0.043
p83	Modules/S&S/assembled/SnS_Assembled_Front_B.jpg	keep	n95=37 white=0.00 soft=0.031 strong=0.036
p83	Modules/S&S/assembled/SnS_Assembled_Front_F.jpg	keep	n95=32 white=0.01 soft=0.043 strong=0.039
p83	Modules/S&S/assembled/SnS_Assembled_Main_B.jpg	keep	n95=45 white=0.43 soft=0.040 strong=0.047
p84	Modules/VU/assembled/VU_Assembled_FIX_01.jpg	keep	n95=154 white=0.00 soft=0.077 strong=0.043
p84	Modules/VU/assembled/VU_Assembled_Front_F.jpg	keep	n95=63 white=0.00 soft=0.043 strong=0.063
p84	Modules/VU/assembled/VU_Assembled_Main_F.jpg	keep	n95=83 white=0.00 soft=0.065 strong=0.077
p84	Modules/VU/assembled/VU_THT_Assembled_Front_F.jpg	keep	n95=40 white=0.00 soft=0.046 strong=0.052
p84	Modules/VU/assembled/VU_THT_Assembled_Main_F.jpg	keep	n95=147 white=0.00 soft=0.110 strong=0.123
p85	Modules/VU/assembled/VU_THT_Assembled_Front_F.jpg	keep	n95=40 white=0.00 soft=0.046 strong=0.052
p85	Modules/VU/assembled/VU_THT_Assembled_Main_F.jpg	keep	n95=147 white=0.00 soft=0.110 strong=0.123
p851	Fjöl-v0.6/Documentation/IMG_6093.jpeg	keep	n95=90 white=0.00 soft=0.082 strong=0.097
p851	Fjöl-v0.6/Documentation/fjol.jpeg	keep	n95=90 white=0.00 soft=0.082 strong=0.097
p851	Fjöl-v0.6/Hardware/frontpanel/frontpanel(1).jpg	drop	flat panel artwork (JPEG named panel) n95=30 white=0.00 soft=0.053 strong=0.056
p853	Polyg v2/images/polyg.jpg	keep	n95=60 white=0.04 soft=0.068 strong=0.086
p86	Modules/WF/assembled/WF_Assembled_Front_F.jpg	keep	n95=35 white=0.00 soft=0.043 strong=0.048
p86	Modules/WF/assembled/WF_Assembled_Main_F.jpg	keep	n95=131 white=0.02 soft=0.084 strong=0.110
p866	Modules/HAGIWO/Arduino VCO/Mechanics/HAGIWO Arduino VCO 2Op FM Front.png	drop	flat graphic n95=6 white=0.90 soft=0.024 strong=0.105
p866	Modules/HAGIWO/Arduino VCO/Mechanics/HAGIWO Arduino VCO Additive Front.png	drop	flat graphic n95=6 white=0.90 soft=0.023 strong=0.103
p866	Modules/HAGIWO/Arduino VCO/Mechanics/HAGIWO Arduino VCO Chord Front.png	drop	flat graphic n95=6 white=0.90 soft=0.022 strong=0.103
p868	Modules/YuSynth/Improved Steiner VCF/Documentation/Rendering.jpg	keep	n95=9 white=0.03 soft=0.011 strong=0.027
p868	Modules/YuSynth/Improved Steiner VCF/Electronics/Front/Improved Steiner VCF Frontplatte.png	drop	flat graphic n95=5 white=0.92 soft=0.022 strong=0.102
p869	Eurorack_Compute/Eurorack_Compute_Andgle1.jpg	keep	n95=77 white=0.00 soft=0.106 strong=0.054
p869	Eurorack_Compute/Eurorack_Compute_Andgle2.jpg	keep	n95=67 white=0.00 soft=0.090 strong=0.038
p869	Eurorack_Compute/Eurorack_Compute_Andgle3.jpg	keep	n95=74 white=0.00 soft=0.102 strong=0.051
p869	Eurorack_Compute/Eurorack_Compute_Front.jpg	keep	n95=77 white=0.00 soft=0.084 strong=0.031
p87	Modules/X2/assembled/X2_Assembled_Main_B.jpg	keep	n95=52 white=0.39 soft=0.027 strong=0.041
p87	Modules/X2/assembled/X2_Assembled_Main_F.jpg	keep	n95=26 white=0.39 soft=0.036 strong=0.038
p877	Corona/hardware/Corona_KiCad/collateral/mainboard.png	drop	flat graphic n95=40 white=0.00 soft=0.061 strong=0.071
p877	Corona/hardware/Corona_KiCad/collateral/tubeBoard_front.png	drop	flat graphic n95=20 white=0.00 soft=0.054 strong=0.037
p878	Multibus/hardware/Multibus/collateral/render_frontboard.png	drop	flat graphic n95=24 white=0.00 soft=0.066 strong=0.033
p878	Multibus/hardware/Multibus/collateral/render_mainboard.png	drop	flat graphic n95=23 white=0.00 soft=0.061 strong=0.032
p887	OLD/GateOmatix/Hardware/Kicad/Main_board.png	keep	n95=110 white=0.09 soft=0.103 strong=0.144
p898	backplane_cpu.png	drop	mostly transparent (artwork/icon) n95=4 white=0.00 soft=0.024 strong=0.159
p904	apps/clk/docs/XIAO_RP2040.png	keep	n95=107 white=0.01 soft=0.063 strong=0.106
p904	apps/clk/images/Front.png	drop	flat graphic n95=18 white=0.02 soft=0.125 strong=0.155
p904	apps/clk/images/XIAORP2040.png	drop	flat graphic n95=20 white=0.62 soft=0.066 strong=0.100
p904	apps/clk/images/display/CVTargets.png	drop	flat graphic n95=13 white=0.00 soft=0.027 strong=0.075
p904	apps/clk/images/display/ClockDividers.png	drop	flat graphic n95=16 white=0.00 soft=0.031 strong=0.084
p904	apps/clk/images/display/CrossOps.png	drop	flat graphic n95=18 white=0.00 soft=0.033 strong=0.092
p904	apps/clk/images/display/Duty.png	drop	flat graphic n95=14 white=0.00 soft=0.034 strong=0.081
p904	apps/clk/images/display/Envelope.png	drop	flat graphic n95=21 white=0.00 soft=0.032 strong=0.128
p904	apps/clk/images/display/Euclidean.png	drop	flat graphic n95=16 white=0.00 soft=0.029 strong=0.091
p904	apps/clk/images/display/ExternalClock.png	drop	flat graphic n95=12 white=0.00 soft=0.033 strong=0.071
p904	apps/clk/images/display/Loops.png	drop	flat graphic n95=13 white=0.00 soft=0.032 strong=0.072
p904	apps/clk/images/display/MiscSettings.png	drop	flat graphic n95=18 white=0.00 soft=0.028 strong=0.102
p904	apps/clk/images/display/OutputLevels.png	drop	flat graphic n95=19 white=0.00 soft=0.032 strong=0.104
p904	apps/clk/images/display/OutputState.png	drop	flat graphic n95=13 white=0.00 soft=0.032 strong=0.071
p904	apps/clk/images/display/Phase.png	drop	flat graphic n95=15 white=0.00 soft=0.019 strong=0.079
p904	apps/clk/images/display/Probability.png	drop	flat graphic n95=14 white=0.00 soft=0.033 strong=0.085
p904	apps/clk/images/display/Quantize.png	drop	flat graphic n95=18 white=0.00 soft=0.033 strong=0.102
p904	apps/clk/images/display/Swing.png	drop	flat graphic n95=15 white=0.00 soft=0.034 strong=0.092
p905	apps/dq/images/Front.png	drop	flat graphic n95=19 white=0.03 soft=0.132 strong=0.148
p905	apps/dq/images/XIAORP2040.png	drop	flat graphic n95=20 white=0.62 soft=0.066 strong=0.100
p906	apps/gen/images/Front.png	drop	flat graphic n95=16 white=0.02 soft=0.131 strong=0.142
p906	apps/gen/images/display/CVTargets.png	drop	flat graphic n95=22 white=0.01 soft=0.076 strong=0.122
p906	apps/gen/images/display/Clock.png	drop	flat graphic n95=19 white=0.01 soft=0.081 strong=0.108
p906	apps/gen/images/display/Coupling.png	drop	flat graphic n95=21 white=0.01 soft=0.076 strong=0.118
p906	apps/gen/images/display/Gate.png	drop	flat graphic n95=21 white=0.01 soft=0.076 strong=0.119
p906	apps/gen/images/display/Loop.png	drop	flat graphic n95=21 white=0.01 soft=0.077 strong=0.124
p906	apps/gen/images/display/Notes.png	drop	flat graphic n95=21 white=0.01 soft=0.081 strong=0.111
p906	apps/gen/images/display/Physics.png	drop	flat graphic n95=23 white=0.01 soft=0.081 strong=0.114
p906	apps/gen/images/display/Settings.png	drop	flat graphic n95=20 white=0.01 soft=0.076 strong=0.115
p907	apps/scp/images/Front.png	drop	flat graphic n95=18 white=0.02 soft=0.124 strong=0.153
p907	apps/scp/images/XIAORP2040.png	drop	flat graphic n95=20 white=0.62 soft=0.066 strong=0.100
p907	apps/scp/images/display/Triggered.png	drop	flat graphic n95=25 white=0.00 soft=0.075 strong=0.095
p907	apps/scp/images/display/Tuner.png	drop	flat graphic n95=17 white=0.00 soft=0.075 strong=0.073
p907	apps/scp/images/display/XY.png	drop	flat graphic n95=15 white=0.00 soft=0.064 strong=0.079
p908	apps/att/images/Front.png	drop	flat graphic n95=26 white=0.01 soft=0.127 strong=0.178
p909	apps/wea/images/Front.png	drop	flat graphic n95=27 white=0.01 soft=0.133 strong=0.149
p909	apps/wea/images/WeaveForge.png	drop	flat graphic n95=19 white=0.00 soft=0.039 strong=0.084
p910	apps/exp1/images/Front.png	drop	flat graphic n95=14 white=0.10 soft=0.123 strong=0.134
p911	qat component side.jpg	keep	n95=45 white=0.00 soft=0.152 strong=0.175
p911	qat negative points.jpg	keep	n95=182 white=0.00 soft=0.105 strong=0.126
p911	qat positive points.jpg	keep	n95=186 white=0.00 soft=0.104 strong=0.125
p911	qat_control_side.jpg	keep	n95=32 white=0.00 soft=0.119 strong=0.166
p911	qvca negative points.jpg	keep	n95=225 white=0.00 soft=0.125 strong=0.171
p911	qvca positive points.jpg	keep	n95=221 white=0.00 soft=0.137 strong=0.141
p911	qvca_component_side.jpg	keep	n95=61 white=0.00 soft=0.182 strong=0.209
p911	qvca_control_side.jpg	keep	n95=37 white=0.02 soft=0.157 strong=0.195
p929	Stoicheia/photos/DSC_8125.jpg	keep	n95=143 white=0.00 soft=0.156 strong=0.046
p929	Stoicheia/photos/DSC_8134.jpg	keep	n95=36 white=0.01 soft=0.208 strong=0.155
p929	Stoicheia/photos/DSC_8136.jpg	keep	n95=46 white=0.01 soft=0.206 strong=0.145
p929	Stoicheia/photos/DSC_8140.jpg	keep	n95=75 white=0.02 soft=0.150 strong=0.052
